COUNTY	GLOBAL_ID	FIELD_PT_NAME	LOGDATE	LOGTIME	LOGCODE	SAMPID	MATRIX	LABWO 	LABCODE	LABSAMPID	ANMCODE	LABLOTCTL	ANADATE	BASIS	PARLABEL	PARVAL	PARVQ	LABDL	REPDL	UNITS	DILFAC	LNOTE
Alpine	T0600397314	MW-13	2009-04-21	1215	GECR	MW-13	W	NA	AVTS	105185-005B	SW8015B	D09VW067	2009-04-23	N	GRO	0	ND	.05	.05	MG/L	1	
Alpine	T0600397314	MW-13	2010-06-08	1240	GECR	MW-13	W	NA	AVTS	112210-005A	SW8260B	Q10VW132	2010-06-14	N	MTBE	0	ND	.15	.5	UG/L	1	
Alpine	T0600397314	MW-13	2010-06-08	1240	GECR	MW-13	W	NA	AVTS	112210-005A	SW8260B	Q10VW132	2010-06-14	N	TAME	0	ND	.2	.5	UG/L	1	
Alpine	T0600397314	MW-13	2011-06-28	1105	GECR	MW-13	W	NA	AVTS	118734-003A	SW8260B	A11VW111	2011-07-01	N	MTBE	0	ND	.12	.5	UG/L	1	
Alpine	T0600397314	MW-13	2010-06-08	1240	GECR	MW-13	W	NA	AVTS	112210-005A	SW8260B	Q10VW132	2010-06-14	N	DIPE	0	ND	.12	.5	UG/L	1	
Alpine	T0600397314	MW-13	2011-06-28	1105	GECR	MW-13	W	NA	AVTS	118734-003A	SW8260B	A11VW111	2011-07-01	N	XYLO	0	ND	.14	.5	UG/L	1	
Alpine	T0600397314	MW-13	2011-06-28	1105	GECR	MW-13	W	NA	AVTS	118734-003B	SW8015B	M11VW131	2011-07-01	N	GRO	0	ND	.05	.05	MG/L	1	
Alpine	T0600397314	MW-13	2012-05-30	1100	GECR	MW-13	W	1202044	AVTS	120204403	SW8015B	B2F0052	2012-06-04	N	GRO	0	ND	.05	.05	MG/L	1	
Alpine	T0600397314	MW-13	2012-05-30	1100	GECR	MW-13	W	1202044	AVTS	120204403	SW8260B	B2F0272	2012-06-11	N	XYLENES1314	0	ND	.36	1	UG/L	1	
Alpine	T0600397314	MW-13	2012-11-20	1200	GECR	MW-13	W	NA	ATLL	N008978-002A	SW8260B	P12VW139	2012-11-27	N	XYLO	0	ND	.042	.5	UG/L	1	
Alpine	T0600397314	MW-13	2012-11-20	1200	GECR	MW-13	W	NA	ATLL	N008978-002A	SW8260B	P12VW139	2012-11-27	N	TAME	0	ND	.054	.5	UG/L	1	
Alpine	T0600397314	MW-13	2012-11-20	1200	GECR	MW-13	W	NA	ATLL	N008978-002A	SW8260B	P12VW139	2012-11-27	N	XYLENES1314	0	ND	.14	1	UG/L	1	
Alpine	T0600300011	MWA4	2002-07-11	1245	GECR	MWA4	W	NA	CRLS	S10743-012A	SW6010B	640	2002-07-19	N	CO	.003	=	.001	.003	MG/L	1	
Alpine	T0600300011	MWA4	2002-07-11	1245	GECR	MWA4	W	NA	CRLS	S10743-012A	SW6010B	640	2002-07-19	N	CR	.002	=	.001	.003	MG/L	1	
Alpine	T0600300011	MWA4	2002-10-08	1445	GECR	MWA4	W	J3922	CELL	02-C11691	SW8020A	0210163169	2002-10-16	W	XYLENES	565.4	=	.5	5	UG/L	10	
Alpine	T0600300011	MWA4	2002-10-08	1445	GECR	MWA4	W	J3922	CELL	02-C11691	SW8260B	0210143139	2002-10-14	W	PBZN	142	=	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-05-27	1455	GECR	MWA4	W	K2017	CELL	03-C6202	E200.7	0305308423	2003-05-30	W	CO	.007	=	.005	.005	MG/L	1	
Alpine	T0600300011	MWA4	2003-11-17	1220	GECR	MWA4	W	K4628	CELL	03-C12448	SW8260B	0311202023	2003-11-20	W	BZME	50.3	=	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-11-17	1220	GECR	MWA4	W	K4628	CELL	03-C12448	E200.7	0311202010	2003-11-20	W	MO	.03	=	.01	.01	MG/L	1	
Alpine	T0600300011	MWA4	2004-02-13	1230	GECR	MWA4	W	L0750	CELL	04-C1618	SW8260B	0402234157	2004-02-23	W	TMB135	219	=	5	50	UG/L	10	
Alpine	T0600300011	MWA4	2008-03-31	1240	GECR	MWA4	W	NA	AVTS	098048-006A	SW8260B	A08VW105	2008-04-09	N	XYLO	130	=	4.5	5	UG/L	10	
Alpine	T0600300011	MWA4	2002-07-11	1245	GECR	MWA4	W	NA	CRLS	S10743-011A	SW8270C	626	2002-07-16	N	NAPH	92	=	1.5	10	UG/L	1	
Alpine	T0600300011	MWA4	2002-10-08	1445	GECR	MWA4	W	J3922	CELL	02-C11691	SW8260B	0210143139	2002-10-14	W	CYMP	8	=	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-03-05	1435	GECR	MWA4	W	K0862	CELL	03-C2741	SW8260B	0303146630	2003-03-14	W	PBZN	201	=	5	50	UG/L	10	
Alpine	T0600300011	MWA4	2003-11-17	1220	GECR	MWA4	W	K4628	CELL	03-C12448	SW8270C	0311203097	2003-11-20	W	NAPH	72	=	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2004-05-05	1615	GECR	MWA-4	W	L2242	CELL	04-C5584	CATPH-D	0405176234	2004-05-17	W	DRO	5	=	.05	.05	MG/L	.5	
Alpine	T0600300011	MWA4	2004-05-05	1615	GECR	MWA-4	W	L2242	CELL	04-C5584	CATPH-G	0405105955	2004-05-10	W	GRO	14700	=	50	500	UG/L	10	
Alpine	T0600300011	MWA4	2004-05-05	1615	GECR	MWA-4	W	L2242	CELL	04-C5584	SW8260B	0405166059	2004-05-16	W	PBZN	163	=	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2004-05-05	1615	GECR	MWA-4	W	L2242	CELL	04-C5584	SW8260B	0405166059	2004-05-16	W	EBZ	195	=	5	50	UG/L	10	
Alpine	T0600300011	MWA4	2007-08-20	1255	GECR	MWA4	W	NA	AVTS	093774-010A	SW8260B	T07VW182	2007-08-29	N	NAPH	20	=	.33	.5	UG/L	1	
Alpine	T0600300011	MWA4	2007-11-06	1210	GECR	MWA4	W	NA	AVTS	095199-009A	SW8260B	A07VW309	2007-11-13	N	NAPH	47	=	1.6	2.5	UG/L	5	
Alpine	T0600300011	MWA4	2008-03-31	1240	GECR	MWA4	W	NA	AVTS	098048-006A	SW8260B	A08VW104	2008-04-08	N	TCA111	1.2	=	.48	.5	UG/L	1	
Alpine	T0600300011	MWA4	2008-03-31	1240	GECR	MWA4	W	NA	AVTS	098048-006B	SW8015B	D08VW006	2008-04-09	N	GRO	8.2	=	.05	.05	MG/L	1	
Alpine	T0600300011	MWA4	2008-03-31	1240	GECR	MWA4	W	NA	AVTS	098048-006A	SW8260B	A08VW105	2008-04-09	N	EBZ	150	=	4.5	5	UG/L	10	
Alpine	T0600397314	MW-14	2013-10-07	1050	GECR	MW-14	W	NA	KIFF	86223-01	SW8260B	VM91094	2013-10-09	N	BZ	0	ND	.5	.5	UG/L	1	
Alpine	T0600397314	MW-14	2013-10-07	1050	GECR	MW-14	W	NA	KIFF	86223-01	SW8260B	VM91094	2013-10-09	N	EBZ	0	ND	.5	.5	UG/L	1	
Alpine	T0600397314	MW-14	2013-10-07	1050	GECR	MW-14	W	NA	KIFF	86223-01	SW8260B	VM91094	2013-10-09	N	ETBE	0	ND	.5	.5	UG/L	1	
Alpine	T0600397314	MW-14	2015-06-30	1345	GECR	MW-14	W	1502295	AVTS	150229507	SW8260B	B5G0027	2015-07-02	N	XYLENES1314	0	ND	.67	1	UG/L	1	
Alpine	T0600397314	MW-2	2015-01-06	1315	GECR	MW-2	W	1500064	AVTS	150006402A	SW8015B	B5A0262	2015-01-13	N	DRO	.11	=	.05	.05	MG/L	1	
Alpine	T0600397314	MW-2	2002-09-17	1100	GECR	MW-2	W	J3626	CELL	02-C10914	CATPH-D	0209252696	2002-09-25	W	DRO	.55	=	.05	.05	MG/L	.5	
Alpine	T0600397314	MW-2	2007-06-13	1045	GECR	MW-2	W	NA	AVTS	092668-005F	E300.0	R81390	2007-06-21	N	SO4	28	=	1.8	5	MG/L	5	
Alpine	T0600300011	MWA4	2008-05-05	1205	GECR	MWA4	W	NA	AVTS	098624-007C	SW8015B	45499	2008-05-09	N	DRO	1.2	=	.05	.05	MG/L	1	
Alpine	T0600300011	MWA4	2009-04-20	1250	GECR	MWA4DUP	W	NA	AVTS	105186-008B	SW8015B	I09VW068	2009-04-23	N	GRO	8.8	=	.5	.5	MG/L	10	
Alpine	T0600300011	MWA4	2010-01-07	0955	GECR	MW-A4	W	NA	AVTS	109501-006A	SW8260B	A10VW016	2010-01-18	N	PBZN	100	=	7.1	10	UG/L	20	
Alpine	T0600300011	MWA4	2002-07-11	1245	GECR	MWA4	W	NA	CRLS	S10743-011A	SW8270C	626	2002-07-16	N	DCBZ14	0	ND	1.3	10	UG/L	1	
Alpine	T0600300011	MWA4	2002-07-11	1245	GECR	MWA4	W	NA	CRLS	S10743-011A	SW8270C	626	2002-07-16	N	DCBZ13	0	ND	1.3	10	UG/L	1	
Alpine	T0600397314	MW-2	2003-08-27	1130	GECR	MW-2	W	K3319	CELL	03-C9186	CATPH-D	0309030275	2003-09-03	W	DRO	.15	=	.05	.05	MG/L	.5	
Alpine	T0600397314	MW-2	2002-09-17	1100	GECR	MW-2	W	J3626	CELL	02-C10914	SW8020A	0209302744	2002-09-30	W	XYLENES	1	=	.5	.5	UG/L	1	
Alpine	T0600397314	MW-2	2002-09-17	1100	GECR	MW-2	W	J3626	CELL	02-C10914	SW8260B	0209262746	2002-09-26	W	MTBE	19	=	5	5	UG/L	1	
Alpine	T0600397314	MW-2	2002-06-24	1235	GECR	MW-2	W	NA	CRLS	S10712-001A	SW8020A	H028G20155	2002-07-06	N	BZ	.63	=	.27	.5	UG/L	1	
Alpine	T0600397314	MW-2	2005-03-25	1730	AVTS	MW-2	W	NA	AVTS	075499-008B	SW8015B	I05VW072	2005-03-30	N	GRO	.082	=	.041	.05	MG/L	1	
Alpine	T0600397314	MW-2	2007-11-07	0955	GECR	MW-2	W	NA	AVTS	095201-009C	SW8015B	41303	2007-11-13	N	DRO	.17	=	.05	.05	MG/L	1	
Alpine	T0600300011	MWA4	2008-07-30	1140	GECR	MWA8(DUPE)	W	NA	AVTS	100232-009A	SW8260B	A08VW182	2008-08-06	N	XYLENES1314	160	=	.89	1	UG/L	1	
Alpine	T0600300011	MWA4	2009-01-20	1035	GECR	MWA4	W	NA	AVTS	103376-007A	SW8260B	Q09VW006	2009-01-21	N	STY	.43	=	.15	.5	UG/L	1	J,DX
Alpine	T0600300011	MWA4	2009-04-20	1240	GECR	MWA4	W	NA	AVTS	105186-007C	SW8015B	     54964	2009-04-25	N	DRO	2.4	=	.05	.05	MG/L	1	
Alpine	T0600300011	MWA4	2010-01-07	1005	GECR	MWA4DUP	W	NA	AVTS	109501-007B	SW8015B	I10VW0007	2010-01-12	N	GRO	4.5	=	.05	.05	MG/L	1	
Alpine	T0600300011	MWA4	2010-01-07	1005	GECR	MWA4DUP	W	NA	AVTS	109501-007B	SW8021B	I10VW0007	2010-01-12	N	XYLENES1314	150	=	.54	1	UG/L	1	
Alpine	T0600300011	MWA4	2010-01-07	0955	GECR	MW-A4	W	NA	AVTS	109501-006B	SW8021B	I10VW0007	2010-01-11	N	XYLO	7.8	=	.26	.5	UG/L	1	
Alpine	T0600300011	MWA4	2010-04-14	1250	GECR	MWA4	W	NA	AVTS	111284-009A	SW8260B	Q10VW084	2010-04-20	N	BTBZS	15	=	.33	.5	UG/L	1	
Alpine	T0600300011	MWA4	2010-04-14	1250	GECR	MWA4	W	NA	AVTS	111284-009A	SW8260B	Q10VW084	2010-04-20	N	XYLO	16	=	.27	.5	UG/L	1	
Alpine	T0600300011	MWA4	2010-04-14	1250	GECR	MWA4	W	NA	AVTS	111284-009C	SW8015B	     63551	2010-04-21	N	DRO	2.4	=	.05	.05	MG/L	1	
Alpine	T0600300011	MWA4	2010-04-14	1250	GECR	MWA4	W	NA	AVTS	111284-009A	SW8260B	Q10VW084	2010-04-20	N	CYMP	20	=	.36	.5	UG/L	1	
Alpine	T0600300011	MWA4	2010-04-14	1300	GECR	MWA4DUP	W	NA	AVTS	111284-010A	SW8260B	Q10VW084	2010-04-20	N	IPBZ	30	=	.3	.5	UG/L	1	
Alpine	T0600300011	MWA4	2002-07-11	1245	GECR	MWA4	W	NA	CRLS	S10743-011A	SW8270C	626	2002-07-16	N	DBF	0	ND	1.3	10	UG/L	1	
Alpine	T0600300011	MWA4	2002-07-11	1245	GECR	MWA4	W	NA	CRLS	S10743-011A	SW8270C	626	2002-07-16	N	CLPH2	0	ND	1.9	10	UG/L	1	
Alpine	T0600300011	MWA4	2002-07-11	1245	GECR	MWA4	W	NA	CRLS	S10743-010A	SW8260B	A02VOCW111	2002-07-12	N	DCBZ13	0	ND	.81	5	UG/L	1	
Alpine	T0600300011	MWA4	2002-07-11	1245	GECR	MWA4	W	NA	CRLS	S10743-011A	SW8270C	626	2002-07-16	N	BZD	0	ND	15	50	UG/L	1	
Alpine	T0600300011	MWA4	2002-07-11	1245	GECR	MWA4	W	NA	CRLS	S10743-011A	SW8270C	626	2002-07-16	N	NO2ANIL2	0	ND	2.3	50	UG/L	1	
Alpine	T0600300011	MWA4	2002-07-11	1245	GECR	MWA4	W	NA	CRLS	S10743-012A	SW6010B	640	2002-07-19	N	AG	0	ND	.001	.003	MG/L	1	
Alpine	T0600300011	MWA4	2002-07-11	1245	GECR	MWA4	W	NA	CRLS	S10743-012A	SW6010B	640	2002-07-19	N	V	0	ND	.001	.003	MG/L	1	
Alpine	T0600300011	MWA4	2002-07-11	1245	GECR	MWA4	W	NA	CRLS	S10743-012A	SW6010B	640	2002-07-19	N	BE	0	ND	.001	.003	MG/L	1	
Alpine	T0600397314	MW-2	2015-01-06	1315	GECR	MW-2	W	1500064	AVTS	150006402	SW8260B	B5A0084	2015-01-09	N	NAPH	0	ND	.4	.5	UG/L	1	
Alpine	T0600397314	MW-2	2015-01-06	1315	GECR	MW-2	W	1500064	AVTS	150006402	SW8260B	B5A0084	2015-01-09	N	XYLENES1314	0	ND	.46	1	UG/L	1	
Alpine	T0600397314	MW-2	2015-01-06	1315	GECR	MW-2	W	1500064	AVTS	150006402	SW8015B	B5A0175	2015-01-09	N	GRO	0	ND	.05	.05	MG/L	1	
Alpine	T0600397314	MW-2	2002-09-17	1100	GECR	MW-2	W	J3626	CELL	02-C10914	SW8260B	0209262746	2002-09-26	W	ETBE	0	ND	5	5	UG/L	1	
Alpine	T0600397314	MW-2	2002-06-24	1235	GECR	MW-2	W	NA	CRLS	S10712-001A	SW8260B	A02VOCW101	2002-07-02	N	DIPE	0	ND	1.4	5	UG/L	1	
Alpine	T0600397314	MW-2	2002-06-24	1235	GECR	MW-2	W	NA	CRLS	S10712-001A	SW8260B	A02VOCW101	2002-07-02	N	TBA	0	ND	32	200	UG/L	1	
Alpine	T0600397314	MW-2	2010-06-08	1420	GECR	MW-2DUP	W	NA	AVTS	112210-011A	SW8260B	A10VW132	2010-06-15	N	MTBE	1.3	=	.15	.5	UG/L	1	
Alpine	T0600397314	MW-2	2002-09-17	1100	GECR	MW-2	W	J3626	CELL	02-C10914	SW8260B	0209262746	2002-09-26	W	DIPE	0	ND	5	5	UG/L	1	
Alpine	T0600397314	MW-2	2002-11-21	1120	GECR	MW-2	W	J4587	CELL	02-C13406	SW8260B	0211274184	2002-11-27	W	ETBE	0	ND	5	5	UG/L	1	
Alpine	T0600397314	MW-2	2003-11-12	1055	GECR	MW-2	W	K4580	CELL	03-C12298	SW8020A	0311202002	2003-11-20	W	BZ	0	ND	.5	.5	UG/L	1	
Alpine	T0600397314	MW-2	2003-05-29	1020	GECR	MW-2	W	K2065	CELL	03-C6346	CATPH-G	0306058532	2003-06-05	W	GRO	0	ND	50	50	UG/L	1	
Alpine	T0600300011	MWA4	2002-07-11	1245	GECR	MWA4	W	NA	CRLS	S10743-010A	SW8260B	A02VOCW111	2002-07-12	N	TCE	0	ND	1.3	5	UG/L	1	
Alpine	T0600300011	MWA4	2002-07-11	1245	GECR	MWA4	W	NA	CRLS	S10743-011A	SW8270C	626	2002-07-16	N	MEPH4	0	ND	1.3	10	UG/L	1	
Alpine	T0600300011	MWA4	2002-07-11	1245	GECR	MWA4	W	NA	CRLS	S10743-011A	SW8270C	626	2002-07-16	N	DNT26	0	ND	1.4	10	UG/L	1	
Alpine	T0600300011	MWA4	2002-07-11	1245	GECR	MWA4	W	NA	CRLS	S10743-011A	SW8270C	626	2002-07-16	N	BZAA	0	ND	.96	10	UG/L	1	
Alpine	T0600300011	MWA4	2002-07-11	1245	GECR	MWA4	W	NA	CRLS	S10743-010A	SW8260B	A02VOCW111	2002-07-12	N	TC1112	0	ND	.76	5	UG/L	1	
Alpine	T0600300011	MWA4	2002-07-11	1245	GECR	MWA4	W	NA	CRLS	S10743-011A	SW8270C	626	2002-07-16	N	NTPH4	0	ND	1.5	50	UG/L	1	
Alpine	T0600300011	MWA4	2002-10-08	1445	GECR	MWA4	W	J3922	CELL	02-C11691	SW8260B	0210143139	2002-10-14	W	CDS	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2002-07-11	1245	GECR	MWA4	W	NA	CRLS	S10743-010A	SW8260B	A02VOCW111	2002-07-12	N	DIPE	0	ND	1.4	5	UG/L	1	
Alpine	T0600300011	MWA4	2002-10-08	1445	GECR	MWA4	W	J3922	CELL	02-C11691	SW8260B	0210143139	2002-10-14	W	BRME	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2002-10-08	1445	GECR	MWA4	W	J3922	CELL	02-C11691	SW8260B	0210143139	2002-10-14	W	IME	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2002-10-08	1445	GECR	MWA4	W	J3922	CELL	02-C11691	SW8260B	0210143139	2002-10-14	W	TCB124	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2002-10-08	1445	GECR	MWA4	W	J3922	CELL	02-C11691	SW8020A	0210163169	2002-10-16	W	BZ	0	ND	.5	5	UG/L	10	
Alpine	T0600300011	MWA4	2002-10-08	1445	GECR	MWA4	W	J3922	CELL	02-C11691	SW8260B	0210143139	2002-10-14	W	ETBE	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2002-10-08	1445	GECR	MWA4	W	J3922	CELL	02-C11691	SW8260B	0210143139	2002-10-14	W	TBA	0	ND	20	20	UG/L	1	
Alpine	T0600300011	MWA4	2002-10-08	1445	GECR	MWA4	W	J3922	CELL	02-C11691	SW8260B	0210143139	2002-10-14	W	TAME	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-09-08	1520	GECR	MWA4	W	K3492	CELL	03-C9599	SW8260B	0309150478	2003-09-15	W	TCB124	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-09-08	1520	GECR	MWA4	W	K3492	CELL	03-C9599	SW8260B	0309150478	2003-09-15	W	MIBK	0	ND	20	20	UG/L	1	
Alpine	T0600300011	MWA4	2003-09-08	1520	GECR	MWA4	W	K3492	CELL	03-C9599	SW8260B	0309150478	2003-09-15	W	CLBZME4	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-09-08	1520	GECR	MWA4	W	K3492	CELL	03-C9599	E200.7	0309121878	2003-09-12	W	ZN	0	ND	.05	.05	MG/L	1	
Alpine	T0600300011	MWA4	2003-09-08	1520	GECR	MWA4	W	K3492	CELL	03-C9599	SW8020A	0309170516	2003-09-17	W	BZ	0	ND	.5	5	UG/L	10	
Alpine	T0600300011	MWA4	2003-09-08	1520	GECR	MWA4	W	K3492	CELL	03-C9599	E200.7	0309121878	2003-09-12	W	AG	0	ND	.01	.01	MG/L	1	
Alpine	T0600300011	MWA4	2003-09-08	1520	GECR	MWA4	W	K3492	CELL	03-C9599	E200.7	0309121878	2003-09-12	W	BE	0	ND	.001	.001	MG/L	1	
Alpine	T0600300011	MWA4	2003-09-08	1520	GECR	MWA4	W	K3492	CELL	03-C9599	SW8260B	0309150478	2003-09-15	W	EDB	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-09-08	1520	GECR	MWA4	W	K3492	CELL	03-C9599	SW8260B	0309150478	2003-09-15	W	ETBE	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-09-08	1520	GECR	MWA4	W	K3492	CELL	03-C9599	E200.7	0309121878	2003-09-12	W	CU	0	ND	.05	.05	MG/L	1	
Alpine	T0600300011	MWA4	2003-09-08	1520	GECR	MWA4	W	K3492	CELL	03-C9599	SW8260B	0309150478	2003-09-15	W	DBCME	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-03-05	1435	GECR	MWA4	W	K0862	CELL	03-C2741	SW8260B	0303146630	2003-03-14	W	DCBZ14	0	ND	5	5	UG/L	1	
Alpine	T0600397314	MW-2	2004-05-05	0820	GECR	MW-2	W	L2241	CELL	04-C5571	SW8020A	0405075908	2004-05-07	W	EBZ	0	ND	.5	.5	UG/L	1	
Alpine	T0600397314	MW-2	2004-05-05	0820	GECR	MW-2	W	L2241	CELL	04-C5571	SW8020A	0405075908	2004-05-07	W	XYLENES	0	ND	.5	.5	UG/L	1	
Alpine	T0600397314	MW-2	2005-03-25	1730	AVTS	MW-2	W	NA	AVTS	075499-008A	SW8260B	A05VW090	2005-03-30	N	BZ	0	ND	.18	.5	UG/L	1	
Alpine	T0600397314	MW-2	2007-06-13	1045	GECR	MW-2	W	NA	AVTS	092668-005A	SW8260B	A07VW171	2007-06-16	N	XYLENES1314	0	ND	.89	1	UG/L	1	
Alpine	T0600397314	MW-2	2007-06-13	1045	GECR	MW-2	W	NA	AVTS	092668-005B	SW8015B	I07VW140	2007-06-14	N	GRO	0	ND	.05	.05	MG/L	1	
Alpine	T0600397314	MW-2	2007-08-21	0925	GECR	MW-2	W	NA	AVTS	093773-006B	SW8015B	I07VW189	2007-08-23	N	GRO	0	ND	.05	.05	MG/L	1	
Alpine	T0600397314	MW-2	2008-05-06	0900	GECR	MW-2	W	NA	AVTS	098625-003A	SW8260B	A08VW133	2008-05-12	N	DIPE	0	ND	.41	.5	UG/L	1	
Alpine	T0600397314	MW-2	2008-05-06	0900	GECR	MW-2	W	NA	AVTS	098625-003A	SW8260B	A08VW133	2008-05-12	N	TBA	0	ND	3.4	10	UG/L	1	
Alpine	T0600397314	MW-2	2008-07-31	1125	GECR	MW-2	W	NA	AVTS	100233-007A	SW8260B	A08VW182	2008-08-07	N	BZ	0	ND	.41	.5	UG/L	1	
Alpine	T0600397314	MW-2	2008-07-31	1125	GECR	MW-2	W	NA	AVTS	100233-007A	SW8260B	A08VW182	2008-08-07	N	DIPE	0	ND	.41	.5	UG/L	1	
Alpine	T0600397314	MW-2	2007-08-21	0925	GECR	MW-2	W	NA	AVTS	093773-006A	SW8260B	T07VW182	2007-08-29	N	BZME	0	ND	.42	.5	UG/L	1	
Alpine	T0600397314	MW-2	2007-11-07	0955	GECR	MW-2	W	NA	AVTS	095201-009A	SW8260B	A07VW305	2007-11-09	N	BZME	0	ND	.42	.5	UG/L	1	
Alpine	T0600397314	MW-2	2008-10-30	0950	GECR	MW-2	W	NA	AVTS	101936-002A	SW8260B	A08VW291	2008-10-31	N	DIPE	0	ND	.11	.5	UG/L	1	
Alpine	T0600397314	MW-2	2008-10-30	0950	GECR	MW-2	W	NA	AVTS	101936-002A	SW8260B	A08VW291	2008-10-31	N	XYLENES1314	0	ND	.23	1	UG/L	1	
Alpine	T0600397314	MW-2	2008-10-30	0950	GECR	MW-2	W	NA	AVTS	101936-002A	SW8260B	A08VW291	2008-10-31	N	BZ	0	ND	.08	.5	UG/L	1	
Alpine	T0600397314	MW-2	2009-01-19	1315	GECR	MW-2	W	NA	AVTS	103378-008B	SW8015B	D09VW011	2009-01-27	N	GRO	0	ND	.05	.05	MG/L	1	
Alpine	T0600397314	MW-2	2009-01-19	1325	GECR	MW-2DUP	W	NA	AVTS	103378-009A	SW8260B	Q09VW009	2009-01-26	N	XYLENES1314	0	ND	.23	1	UG/L	1	
Alpine	T0600397314	MW-2	2009-01-19	1315	GECR	MW-2	W	NA	AVTS	103378-008A	SW8260B	Q09VW009	2009-01-26	N	XYLO	0	ND	.18	.5	UG/L	1	
Alpine	T0600397314	MW-2	2010-01-06	1055	GECR	MW-2	W	NA	AVTS	109500-001A	SW8260B	A10VW009	2010-01-11	N	BZ	0	ND	.17	.5	UG/L	1	
Alpine	T0600397314	MW-2	2010-01-06	1055	GECR	MW-2	W	NA	AVTS	109500-001A	SW8260B	A10VW009	2010-01-11	N	XYLENES1314	0	ND	.49	1	UG/L	1	
Alpine	T0600397314	MW-2	2011-06-28	1150	GECR	MW-2	W	NA	AVTS	118734-006A	SW8260B	A11VW111	2011-07-01	N	EBZ	0	ND	.14	.5	UG/L	1	
Alpine	T0600397314	MW-2	2011-06-28	1150	GECR	MW-2	W	NA	AVTS	118734-006A	SW8260B	A11VW111	2011-07-01	N	XYLENES1314	0	ND	.29	1	UG/L	1	
Alpine	T0600397314	MW-2	2012-05-30	1115	GECR	MW-2	W	1202044	AVTS	120204404	SW8260B	B2F0272	2012-06-11	N	TBA	0	ND	2	10	UG/L	1	
Alpine	T0600397314	MW-2	2012-05-30	1115	GECR	MW-2	W	1202044	AVTS	120204404	SW8260B	B2F0272	2012-06-11	N	BZME	0	ND	.16	.5	UG/L	1	
Alpine	T0600397314	MW-2	2012-11-20	1250	GECR	MW-2	W	NA	ATLL	N008978-005A	SW8260B	P12VW139	2012-11-27	N	ETBE	0	ND	.061	.5	UG/L	1	
Alpine	T0600397314	MW-2	2012-11-20	1250	GECR	MW-2	W	NA	ATLL	N008978-005A	SW8260B	P12VW139	2012-11-27	N	TBA	0	ND	1	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-03-05	1435	GECR	MWA4	W	K0862	CELL	03-C2741	E200.7	0303186696	2003-03-18	W	CR	0	ND	.01	.01	MG/L	1	
Alpine	T0600300011	MWA4	2003-03-05	1435	GECR	MWA4	W	K0862	CELL	03-C2741	SW8260B	0303146630	2003-03-14	W	TCA111	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-03-05	1435	GECR	MWA4	W	K0862	CELL	03-C2741	SW8260B	0303146630	2003-03-14	W	DCPA13	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-03-05	1435	GECR	MWA4	W	K0862	CELL	03-C2741	SW8260B	0303146630	2003-03-14	W	DCPA12	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-03-05	1435	GECR	MWA4	W	K0862	CELL	03-C2741	SW8260B	0303146630	2003-03-14	W	ACE	0	ND	20	20	UG/L	1	
Alpine	T0600300011	MWA4	2003-05-27	1455	GECR	MWA4	W	K2017	CELL	03-C6202	SW8020A	0306058531	2003-06-05	W	BZ	0	ND	.5	5	UG/L	10	
Alpine	T0600300011	MWA4	2003-03-05	1435	GECR	MWA4	W	K0862	CELL	03-C2741	SW8260B	0303146630	2003-03-14	W	DCA11	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-03-05	1435	GECR	MWA4	W	K0862	CELL	03-C2741	SW8260B	0303146630	2003-03-14	W	DBMA	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-03-05	1435	GECR	MWA4	W	K0862	CELL	03-C2741	SW8260B	0303146630	2003-03-14	W	BRCLME	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA4	2003-05-27	1455	GECR	MWA4	W	K2017	CELL	03-C6202	SW8260B	0306068558	2003-06-06	W	TCPR123	0	ND	5	25	UG/L	5	
Alpine	T0600300011	MWA4	2003-05-27	1455	GECR	MWA4	W	K2017	CELL	03-C6202	SW8260B	0306068558	2003-06-06	W	TC1112	0	ND	5	25	UG/L	5	
